mdf_1,mdf_2,mdf_3,mdf_4,mdf_5,mdf_6,mdf_7,mdf_8,mdf_9,mdf_10,mdf_11,mdf_12,mdf_13,mdf_14,mdf_15,mdf_16,mdf_17,mdf_18,mdf_19,mdf_20,mdf_21,mdf_22,mdf_23,mdf_24,mdf_25,mdf_26,mdf_27,mdf_28,mdf_29,mdf_30,mdf_31,mdf_32,mdf_33,mdf_34,mdf_35,mdf_36,mdf_37,mdf_38,mdf_39,mdf_40,mdf_41,mdf_42,mdf_43,mdf_44,mdf_45,mdf_46,mdf_47,mdf_48,mdf_49,mdf_50,mdf_51,mdf_52,mdf_53,mdf_54,mdf_55,mdf_56,mdf_57,mdf_58,mdf_59,mdf_60,mdf_61,mdf_62,mdf_63,mdf_64,mdf_65,mdf_66,mdf_67,mdf_68,mdf_69,mdf_70,mdf_71,mdf_72,mdf_73,mdf_74,mdf_75,mdf_76,mdf_77,mdf_78,mdf_79,mdf_80,mdf_81,mdf_82,mdf_83,mdf_84,mdf_85,mdf_86,mdf_87,mdf_88,mdf_89,mdf_90,mdf_91,mdf_92,mdf_93,mdf_94,mdf_95,mdf_96,mdf_97,mdf_98,mdf_99,mdf_100,mdf_101,mdf_102,mdf_103,mdf_104,mdf_105,mdf_106,mdf_107,mdf_108,mdf_109,mdf_110,mdf_111,mdf_112,mdf_113,mdf_114,mdf_115,mdf_116,mdf_117,mdf_118,mdf_119,mdf_120,centroid_1,trisurface_1,trisurface_2,trisurface_3,length,sixfold_1,sixfold_2,sixfold_3,sixfold_4,sixfold_5,sixfold_6,bestfit_1,bestfit_2,bestfit_3,target
0.653861,0.760448,0.860261,0.925031,0.927342,0.637068,0.733226,0.819237,0.875572,0.887647,0.503131,0.644480,0.791248,0.851801,0.909258,0.708765,0.763668,0.550776,0.445722,0.214671,0.612939,0.590446,0.468369,0.421619,0.263904,0.481890,0.547478,0.426578,0.200700,0.447947,0.425214,0.670827,0.708169,0.676224,0.632574,0.460535,0.581462,0.684025,0.773339,0.905172,0.596143,0.529260,0.753414,0.838457,0.996487,0.782853,0.584506,0.559594,0.417208,0.370615,0.788915,0.511331,0.544504,0.585145,0.855865,0.813239,0.484552,0.693284,0.698578,0.994618,0.250725,0.240580,0.240580,0.285507,0.240845,0.230435,0.233333,0.227536,0.247826,0.205634,0.227536,0.234783,0.228986,0.247826,0.143662,0.252174,0.314493,0.298551,0.239130,0.250704,0.228986,0.269565,0.350725,0.240580,0.197183,0.234783,0.247826,0.310145,0.275362,0.150704,0.322124,0.269027,0.318584,0.331858,0.385345,0.268142,0.269912,0.269027,0.217699,0.094828,0.170796,0.303540,0.182301,0.150442,0.007759,0.319469,0.372566,0.312389,0.392920,0.387931,0.248673,0.361947,0.317699,0.234513,0.094828,0.177876,0.266372,0.215929,0.148673,0.003448,0.806982,0.142215,0.118834,0.057253,0.173995,0.106399,0.190549,0.139282,0.103028,0.048123,0.060978,0.539223,0.596561,0.189547,Fake
0.730872,0.776905,0.906375,0.963737,0.912477,0.650523,0.626277,0.862769,0.898762,0.924589,0.613750,0.577936,0.816166,0.873288,0.865059,0.620913,0.811400,0.531124,0.452873,0.208781,0.721042,0.762640,0.448287,0.167441,0.366545,0.569245,0.666497,0.408967,0.146552,0.719007,0.444850,0.685563,0.707229,0.710397,0.660074,0.450946,0.509697,0.640528,0.650390,0.841205,0.496130,0.648208,0.716045,0.799689,1.000000,0.755342,0.570481,0.529869,0.400024,0.348243,0.711413,0.440038,0.464184,0.348743,0.717747,0.694170,0.614679,0.617398,0.605564,1.000000,0.240984,0.239344,0.234426,0.273770,0.239062,0.203279,0.242623,0.244262,0.247541,0.185938,0.183607,0.254098,0.249180,0.234426,0.075000,0.234426,0.318033,0.260656,0.231148,0.271875,0.183607,0.298361,0.342623,0.295082,0.173437,0.186885,0.278689,0.313115,0.255738,0.073438,0.262385,0.224771,0.335780,0.314679,0.386607,0.348624,0.333028,0.304587,0.329358,0.166071,0.255046,0.202752,0.217431,0.212844,0.000000,0.325688,0.388073,0.342202,0.381651,0.393750,0.340367,0.328440,0.332110,0.355963,0.161607,0.280734,0.212844,0.224771,0.189908,0.000000,0.820001,0.124423,0.129917,0.079190,0.193229,0.076956,0.181240,0.161683,0.106299,0.093797,0.072700,0.535716,0.587589,0.193453,Fake
0.676795,0.736374,0.833982,0.945552,0.947654,0.720305,0.704019,0.795009,0.893183,0.916045,0.856182,0.559391,0.729001,0.868498,0.845999,0.453843,0.759493,0.788392,0.514530,0.246617,0.506779,0.617269,0.730568,0.328040,0.404685,0.833306,0.491195,0.681899,0.218630,0.638397,0.413494,0.723321,0.707442,0.600941,0.549585,0.359362,0.614628,0.577844,0.548332,0.767544,0.308757,0.467975,0.490670,0.599391,0.857522,0.804694,0.642002,0.625909,0.532934,0.495982,0.699155,0.520878,0.544162,0.484789,0.734163,0.663521,0.414804,0.483827,0.526919,0.829788,0.257576,0.248485,0.245455,0.321212,0.254930,0.216667,0.242424,0.248485,0.256061,0.154930,0.086364,0.260606,0.245455,0.266667,0.088732,0.271212,0.269697,0.334848,0.239394,0.245070,0.230303,0.280303,0.310606,0.287879,0.169014,0.080303,0.262121,0.325758,0.300000,0.097183,0.320536,0.229464,0.315179,0.346429,0.386842,0.371429,0.284821,0.295536,0.364286,0.182456,0.300893,0.356250,0.342857,0.300000,0.103509,0.300893,0.384821,0.340179,0.389286,0.392982,0.373214,0.358036,0.342857,0.365179,0.178947,0.358929,0.349107,0.312500,0.278571,0.102632,0.734854,0.187486,0.168849,0.054212,0.179497,0.147534,0.243161,0.196124,0.143844,0.049213,0.057654,0.516249,0.568522,0.242696,Fake
0.768234,0.824982,0.923673,0.974105,0.959716,0.735953,0.805146,0.882690,0.931953,0.953009,0.721942,0.715485,0.862667,0.906643,0.928759,0.446713,0.663789,0.506222,0.323345,0.106440,0.520912,0.510713,0.457754,0.305661,0.240018,0.492444,0.429450,0.405614,0.122550,0.796047,0.519609,0.823239,0.610067,0.637705,0.613320,0.442727,0.675926,0.563817,0.796946,0.996779,0.373410,0.525666,0.765479,0.864453,1.000000,0.744222,0.615126,0.478906,0.438550,0.384127,0.686067,0.563933,0.438248,0.672399,0.994433,0.620742,0.442727,0.682145,0.776641,1.000000,0.237333,0.241333,0.224000,0.278667,0.237975,0.205333,0.228000,0.237333,0.238667,0.194937,0.169333,0.245333,0.237333,0.274667,0.056962,0.234667,0.314667,0.369333,0.246667,0.248101,0.196000,0.284000,0.284000,0.248000,0.193671,0.181333,0.262667,0.357333,0.261333,0.049367,0.306140,0.250000,0.325439,0.385965,0.384348,0.316667,0.238596,0.384211,0.202632,0.004348,0.327193,0.341228,0.187719,0.116667,0.000000,0.317544,0.312281,0.394737,0.383333,0.387826,0.323684,0.308772,0.352632,0.205263,0.002609,0.347368,0.345614,0.197368,0.126316,0.000000,0.778858,0.186160,0.124283,0.012852,0.156407,0.167770,0.206096,0.128855,0.120986,0.014993,0.011361,0.501783,0.594434,0.194043,Fake
0.657428,0.763556,0.886181,0.942126,0.897556,0.707280,0.739942,0.864105,0.886332,0.952161,0.667019,0.642801,0.833856,0.744918,0.914591,0.693649,0.771277,0.582966,0.455908,0.206435,0.513240,0.605947,0.523795,0.189517,0.786827,0.524821,0.568852,0.463900,0.125339,0.813663,0.430804,0.699023,0.678240,0.673685,0.636604,0.407276,0.607837,0.592724,0.620174,0.969271,0.584640,0.520723,0.575018,0.806980,1.000000,0.741916,0.605725,0.567628,0.435057,0.363043,0.680411,0.490981,0.476231,0.422629,0.949794,0.743485,0.470982,0.491916,0.686022,1.000000,0.247458,0.235593,0.247458,0.286441,0.239344,0.198305,0.237288,0.227119,0.264407,0.059016,0.198305,0.242373,0.240678,0.262712,0.047541,0.240678,0.283051,0.325424,0.238983,0.234426,0.208475,0.277966,0.313559,0.276271,0.057377,0.206780,0.255932,0.294915,0.259322,0.054098,0.304464,0.241071,0.314286,0.325893,0.373043,0.331250,0.265179,0.335714,0.323214,0.031304,0.233036,0.314286,0.277679,0.150000,0.000000,0.343750,0.382143,0.330357,0.395536,0.386087,0.364286,0.345536,0.363393,0.343750,0.026957,0.229464,0.271429,0.289286,0.150000,0.000000,0.721780,0.145433,0.129426,0.056175,0.208947,0.110954,0.186288,0.163838,0.102957,0.043772,0.061819,0.530874,0.578248,0.194318,Fake
0.733929,0.788210,0.872495,0.932638,0.923744,0.572313,0.766186,0.833515,0.911442,0.905066,0.653353,0.642159,0.787117,0.888392,0.917693,0.725286,0.820699,0.542474,0.455042,0.335217,0.326312,0.730684,0.468124,0.210134,0.424871,0.594767,0.683193,0.429872,0.179964,0.507024,0.400172,0.687017,0.656062,0.700977,0.670106,0.452148,0.564880,0.583361,0.708930,0.893506,0.504191,0.551944,0.637054,0.851792,0.951597,0.760214,0.600851,0.577586,0.397334,0.347533,0.763679,0.526467,0.455679,0.458254,0.790326,0.759950,0.522276,0.573262,0.694707,0.905307,0.236364,0.236364,0.227273,0.296364,0.228814,0.216364,0.227273,0.225455,0.269091,0.161017,0.150909,0.261818,0.236364,0.343636,0.135593,0.229091,0.310909,0.278182,0.243636,0.247458,0.240000,0.287273,0.350909,0.281818,0.155932,0.161818,0.263636,0.290909,0.307273,0.120339,0.323853,0.249541,0.344037,0.335780,0.377193,0.318349,0.318349,0.335780,0.265138,0.113158,0.248624,0.287156,0.240367,0.151376,0.052632,0.309174,0.359633,0.323853,0.400000,0.402632,0.366055,0.350459,0.368807,0.287156,0.108772,0.258716,0.253211,0.252294,0.122936,0.055263,0.856996,0.162716,0.145457,0.064748,0.219190,0.121298,0.218673,0.221027,0.083174,0.064802,0.064391,0.541873,0.585179,0.189500,Fake
0.695519,0.741430,0.839561,0.926808,0.957309,0.739363,0.717537,0.807760,0.898121,0.900949,0.650656,0.577326,0.746831,0.875248,0.909716,0.602155,0.803847,0.643794,0.411348,0.122731,0.619130,0.667493,0.552442,0.202987,0.229640,0.584739,0.616182,0.496693,0.166253,0.331725,0.381490,0.681471,0.747171,0.686320,0.662192,0.382312,0.629168,0.662237,0.617633,0.834205,0.350256,0.530097,0.581386,0.715280,0.874746,0.810735,0.599058,0.540809,0.449163,0.407121,0.748760,0.453985,0.465109,0.403052,0.711514,0.703033,0.464013,0.430916,0.521658,0.768015,0.243750,0.242187,0.243750,0.303125,0.251471,0.195312,0.235937,0.232812,0.293750,0.208824,0.192188,0.259375,0.243750,0.290625,0.186765,0.256250,0.293750,0.282813,0.246875,0.270588,0.201563,0.292188,0.350000,0.267187,0.227941,0.207813,0.281250,0.312500,0.256250,0.177941,0.319469,0.230088,0.299115,0.374336,0.397414,0.360177,0.231858,0.256637,0.340708,0.178448,0.294690,0.318584,0.323894,0.243363,0.116379,0.288496,0.368142,0.335398,0.391150,0.397414,0.361947,0.315929,0.364602,0.362832,0.170690,0.316814,0.261947,0.292035,0.252212,0.125862,0.847736,0.144397,0.147198,0.079119,0.189687,0.105792,0.196701,0.157861,0.138903,0.072150,0.082332,0.549348,0.587148,0.219974,Fake
0.635610,0.678258,0.787537,0.893337,0.846506,0.685297,0.661205,0.741828,0.846682,0.928917,0.559633,0.591904,0.702073,0.764891,0.926125,0.646488,0.730783,0.670524,0.474948,0.248963,0.541939,0.618584,0.619279,0.460509,0.796112,0.586758,0.531812,0.564807,0.269690,0.844857,0.337031,0.644204,0.634362,0.685794,0.564837,0.484960,0.562775,0.577036,0.603892,0.868797,0.677342,0.433417,0.578009,0.721212,0.979586,0.777898,0.644815,0.605115,0.480122,0.448549,0.776147,0.580234,0.558966,0.428607,0.833280,0.852294,0.481818,0.573255,0.554601,0.968131,0.244615,0.241538,0.236923,0.306154,0.236765,0.183077,0.236923,0.246154,0.273846,0.070588,0.158462,0.255385,0.230769,0.312308,0.051471,0.227692,0.283077,0.343077,0.241538,0.254412,0.223077,0.266154,0.298462,0.243077,0.061765,0.173846,0.267692,0.316923,0.264615,0.051471,0.352727,0.229091,0.317273,0.327273,0.375439,0.280000,0.285455,0.278182,0.361818,0.114035,0.154545,0.320000,0.287273,0.232727,0.017544,0.340000,0.349091,0.329091,0.393636,0.403509,0.280000,0.380000,0.308182,0.345455,0.108772,0.165455,0.351818,0.315455,0.236364,0.015789,0.690639,0.097477,0.154301,0.050500,0.181042,0.074213,0.134478,0.129873,0.172814,0.051698,0.049597,0.550685,0.576476,0.186922,Fake
0.717736,0.792096,0.883865,0.861407,0.898433,0.771492,0.767677,0.854556,0.821486,0.998650,0.773668,0.702128,0.833575,0.970933,1.000000,0.533634,0.774312,0.479341,0.269369,0.114851,0.671314,0.660971,0.307194,0.602917,0.986318,0.697292,0.624651,0.268241,0.931093,1.000000,0.491910,0.735633,0.735146,0.697348,0.670759,0.535498,0.616883,0.667505,0.677868,0.922015,0.649486,0.562879,0.636661,0.816775,0.949236,0.666694,0.490639,0.479789,0.373458,0.339187,0.625271,0.451163,0.404897,0.381385,0.836053,0.723458,0.369345,0.403057,0.639665,0.894354,0.234848,0.231818,0.298485,0.253030,0.228358,0.162121,0.231818,0.275758,0.122727,0.007463,0.142424,0.250000,0.292424,0.018182,0.000000,0.248485,0.296970,0.272727,0.250000,0.235821,0.142424,0.330303,0.325758,0.112121,0.002985,0.146970,0.298485,0.287879,0.021212,0.000000,0.338393,0.233929,0.327679,0.318750,0.400000,0.305357,0.325000,0.303571,0.338393,0.091453,0.192857,0.337500,0.333036,0.184821,0.056410,0.341071,0.388393,0.325893,0.401786,0.396581,0.314286,0.366071,0.377679,0.323214,0.088034,0.216964,0.278571,0.330357,0.168750,0.061538,0.714777,0.107592,0.130206,0.047985,0.183457,0.108100,0.106506,0.178979,0.099979,0.053295,0.045376,0.527472,0.571861,0.159383,Fake
0.654144,0.712773,0.839993,0.917407,0.895613,0.819416,0.688041,0.780937,0.862620,0.908317,0.695156,0.510075,0.751053,0.839395,0.917797,0.611367,0.869735,0.736140,0.563155,0.176698,0.805840,0.719291,0.615949,0.263946,0.500882,0.762551,0.683715,0.571921,0.218209,0.549906,0.441176,0.654078,0.681643,0.608639,0.659125,0.387099,0.615743,0.617647,0.555754,0.745294,0.527764,0.576499,0.707303,0.689287,0.755852,0.774652,0.639869,0.576613,0.475305,0.433104,0.696448,0.543535,0.480449,0.432651,0.579158,0.766581,0.602785,0.612049,0.601023,0.607117,0.254098,0.247541,0.257377,0.285246,0.233333,0.149180,0.239344,0.242623,0.283607,0.146032,0.145902,0.259016,0.250820,0.249180,0.150794,0.293443,0.272131,0.280328,0.254098,0.261905,0.163934,0.286885,0.359016,0.293443,0.144444,0.145902,0.280328,0.340984,0.244262,0.120635,0.337391,0.266957,0.290435,0.351304,0.326496,0.390435,0.252174,0.316522,0.349565,0.229915,0.209565,0.286087,0.200000,0.250435,0.211111,0.313913,0.343478,0.347826,0.383478,0.401709,0.367826,0.316522,0.323478,0.392174,0.228205,0.241739,0.285217,0.209565,0.233043,0.187179,0.887941,0.174343,0.116592,0.092984,0.206756,0.130912,0.238772,0.114914,0.117116,0.081748,0.099230,0.538960,0.567242,0.212982,Fake
0.693699,0.758620,0.849782,0.925259,0.876072,0.618003,0.732024,0.833633,0.853601,0.998359,0.498336,0.631260,0.811375,0.784834,1.000000,0.802128,0.878833,0.542962,0.441789,0.137160,0.685052,0.804719,0.476678,0.289771,0.986636,0.526869,0.763393,0.414675,0.315712,1.000000,0.447031,0.712314,0.797765,0.677996,0.760028,0.394911,0.589450,0.729048,0.710917,0.833831,0.607006,0.517419,0.630313,0.825263,0.865267,0.733430,0.573620,0.515995,0.400197,0.355514,0.643487,0.520760,0.449441,0.475214,0.571627,0.753451,0.418712,0.406606,0.664439,0.641445,0.243077,0.252308,0.244615,0.283077,0.243284,0.253846,0.246154,0.256923,0.258462,0.007463,0.269231,0.256923,0.243077,0.192308,0.000000,0.253846,0.338462,0.281538,0.236923,0.237313,0.243077,0.304615,0.283077,0.241538,0.013433,0.284615,0.313846,0.316923,0.218462,0.000000,0.326786,0.236607,0.275000,0.343750,0.387179,0.321429,0.283036,0.282143,0.299107,0.236752,0.184821,0.329464,0.326786,0.178571,0.159829,0.350000,0.369643,0.348214,0.400893,0.396581,0.350893,0.354464,0.354464,0.317857,0.228205,0.204464,0.309821,0.318750,0.162500,0.162393,0.842152,0.160553,0.147566,0.088027,0.186277,0.127508,0.197543,0.160286,0.138750,0.103813,0.081754,0.554736,0.583972,0.219304,Fake
0.639680,0.707200,0.780255,0.913820,0.899543,0.658444,0.681926,0.740908,0.846432,0.864241,0.584124,0.595773,0.696052,0.824109,0.914199,0.712181,0.821263,0.679001,0.504322,0.253056,0.754955,0.785078,0.623076,0.479786,0.287720,0.547148,0.652093,0.573081,0.277962,0.567364,0.342133,0.649225,0.672847,0.671983,0.636805,0.265687,0.557066,0.546904,0.603787,0.651314,0.590221,0.411429,0.494474,0.794914,0.893655,0.842709,0.672716,0.596506,0.472475,0.431547,0.761864,0.560732,0.531322,0.410329,0.478033,0.844018,0.459459,0.485072,0.664022,0.835617,0.236765,0.233824,0.236765,0.335294,0.258904,0.222059,0.227941,0.233824,0.264706,0.210959,0.200000,0.238235,0.229412,0.242647,0.123288,0.248529,0.219118,0.325000,0.230882,0.247945,0.198529,0.248529,0.261765,0.235294,0.216438,0.201471,0.255882,0.313235,0.311765,0.119178,0.318018,0.245946,0.303604,0.301802,0.278261,0.360360,0.263063,0.319820,0.315315,0.306087,0.178378,0.325225,0.334234,0.199099,0.094783,0.362162,0.372973,0.338739,0.388288,0.392174,0.309009,0.369369,0.335135,0.348649,0.219130,0.186486,0.332432,0.317117,0.157658,0.068696,0.794276,0.176325,0.139847,0.063641,0.171758,0.110495,0.292230,0.099761,0.171063,0.089220,0.050406,0.562391,0.597314,0.219230,Fake
0.647104,0.807876,0.914440,0.963655,0.839048,0.610193,0.733951,0.877066,0.839331,0.719549,0.622342,0.676293,0.820232,0.658687,0.949574,0.761493,0.851634,0.827387,0.493076,0.388672,0.597117,0.763810,0.780026,0.248391,0.467068,0.513719,0.614054,0.696268,0.131840,0.895940,0.473256,0.691943,0.578739,0.740592,0.769556,0.443810,0.521647,0.512999,0.633102,0.655890,0.799537,0.450553,0.527722,0.707387,0.899184,0.713153,0.621004,0.602831,0.451737,0.405813,0.647773,0.515573,0.481338,0.344659,0.356400,0.841184,0.414878,0.530502,0.470785,0.833350,0.251351,0.243243,0.259459,0.275676,0.247368,0.205405,0.248649,0.240541,0.302703,0.163158,0.251351,0.264865,0.281081,0.300000,0.026316,0.313514,0.235135,0.129730,0.243243,0.239474,0.240541,0.189189,0.164865,0.300000,0.168421,0.216216,0.224324,0.202703,0.251351,0.028947,0.287619,0.280952,0.405714,0.391429,0.385849,0.321905,0.319048,0.360000,0.327619,0.138679,0.124762,0.312381,0.310476,0.170476,0.022642,0.346667,0.359048,0.329524,0.230476,0.191509,0.302857,0.362857,0.374286,0.327619,0.275472,0.105714,0.291429,0.346667,0.267619,0.070755,0.711104,0.166703,0.196417,0.110579,0.335243,0.119647,0.216116,0.209675,0.182507,0.139859,0.095406,0.537702,0.545629,0.248522,Real
0.590697,0.833390,0.914491,0.856611,0.827784,0.709383,0.770532,0.866036,0.797819,0.837095,0.761487,0.714476,0.825371,0.769126,1.000000,0.757040,0.872687,0.557215,0.413294,0.183911,0.595409,0.814464,0.527686,0.605024,0.287821,0.617451,0.749401,0.393912,0.509216,1.000000,0.521305,0.750181,0.670456,0.746786,0.726605,0.607095,0.640282,0.599084,0.707343,0.850093,0.731757,0.515010,0.695670,0.800420,0.861781,0.660843,0.547091,0.501621,0.377112,0.333284,0.725539,0.453595,0.433149,0.361854,0.657811,0.823002,0.371047,0.557505,0.581461,0.701855,0.238776,0.234694,0.273469,0.273469,0.250000,0.175510,0.242857,0.281633,0.246939,0.206000,0.165306,0.248980,0.273469,0.157143,0.000000,0.234694,0.330612,0.234694,0.265306,0.246000,0.200000,0.326531,0.259184,0.200000,0.214000,0.181633,0.295918,0.332653,0.165306,0.000000,0.306542,0.267290,0.357009,0.357944,0.399091,0.273832,0.326168,0.409346,0.305607,0.188182,0.104673,0.310280,0.265421,0.217757,0.142727,0.335514,0.360748,0.416822,0.418692,0.408182,0.252336,0.397196,0.402804,0.331776,0.195455,0.127103,0.318692,0.261682,0.201869,0.164545,0.670904,0.140623,0.194231,0.100011,0.248373,0.152064,0.128037,0.279501,0.136456,0.144949,0.080096,0.533248,0.557479,0.202667,Real
0.429617,0.795003,0.909420,0.952752,0.875800,0.803261,0.746137,0.880262,0.855829,0.842890,0.681948,0.668838,0.834334,0.716724,0.932602,0.741114,0.839952,0.718852,0.527263,0.285839,0.725365,0.726685,0.689695,0.489805,0.251974,0.725663,0.677606,0.646788,0.201592,0.761905,0.432392,0.612580,0.589645,0.649979,0.655684,0.487120,0.664313,0.508173,0.604365,0.774783,0.820967,0.667180,0.561917,0.764827,0.890781,0.709927,0.580830,0.604279,0.471630,0.410790,0.718228,0.663030,0.533291,0.437184,0.651344,0.885323,0.650021,0.557766,0.655028,0.832823,0.263415,0.236585,0.243902,0.300000,0.240476,0.136585,0.229268,0.219512,0.253659,0.214286,0.095122,0.241463,0.248780,0.258537,0.066667,0.224390,0.365854,0.331707,0.251220,0.238095,0.141463,0.278049,0.324390,0.248780,0.209524,0.126829,0.280488,0.265854,0.285366,0.069048,0.341228,0.313158,0.372807,0.363158,0.376271,0.244737,0.256140,0.382456,0.332456,0.212712,0.081579,0.232456,0.273684,0.198246,0.090678,0.329825,0.392105,0.336842,0.396491,0.383898,0.278947,0.311404,0.386842,0.357018,0.211864,0.085088,0.192105,0.270175,0.198246,0.087288,0.661414,0.134619,0.206794,0.088954,0.329499,0.121439,0.150762,0.244043,0.171078,0.094312,0.085277,0.528102,0.541211,0.179917,Real
0.780102,0.935829,0.972508,0.979515,0.889928,0.711104,0.899614,0.883348,0.830795,0.891926,0.681431,0.860074,0.853425,0.711712,0.927691,0.554269,0.685757,0.821035,0.473295,0.260008,0.510046,0.645002,0.718182,0.441441,0.733015,0.369512,0.461962,0.686293,0.252646,0.849793,0.624322,0.811750,0.582524,0.676256,0.491994,0.399415,0.640777,0.455989,0.549008,0.724230,0.706025,0.481796,0.555361,0.684288,0.989761,0.772701,0.656768,0.643204,0.572958,0.539101,0.544189,0.557895,0.520881,0.475478,0.737699,0.749393,0.379069,0.603905,0.606047,0.989417,0.235185,0.246296,0.225926,0.259259,0.273684,0.251852,0.237037,0.244444,0.274074,0.124561,0.231481,0.251852,0.248148,0.261111,0.054386,0.266667,0.248148,0.325926,0.250000,0.264912,0.255556,0.244444,0.298148,0.225926,0.115789,0.211111,0.305556,0.292593,0.327778,0.070175,0.302913,0.288350,0.355340,0.340777,0.365421,0.308738,0.328155,0.341748,0.359223,0.196262,0.151456,0.314563,0.293204,0.230097,0.007477,0.365049,0.381553,0.377670,0.393204,0.398131,0.273786,0.328155,0.356311,0.367961,0.181308,0.147573,0.329126,0.250485,0.197087,0.006542,0.628881,0.201330,0.289693,0.118577,0.209722,0.192389,0.208271,0.257040,0.316520,0.078778,0.150421,0.464338,0.548845,0.313765,Real
0.599153,0.791578,0.905265,0.959199,0.931959,0.576300,0.697818,0.877811,0.827595,0.866115,0.843531,0.616186,0.811140,0.700195,0.773488,0.505454,0.671400,0.816899,0.570815,0.448519,0.478731,0.538302,0.770461,0.541715,0.415090,0.773112,0.412243,0.710220,0.355506,0.436099,0.449112,0.604936,0.692254,0.574419,0.495087,0.342074,0.455403,0.559356,0.615371,0.678475,0.723740,0.570698,0.518102,0.688655,1.000000,0.751807,0.704110,0.646281,0.559598,0.533718,0.621994,0.582192,0.568853,0.591144,0.711887,0.838399,0.644134,0.573935,0.656565,1.000000,0.252459,0.245902,0.252459,0.247541,0.234848,0.231148,0.244262,0.232787,0.296721,0.221212,0.077049,0.231148,0.272131,0.255738,0.169697,0.226230,0.275410,0.295082,0.311475,0.248485,0.227869,0.249180,0.306557,0.257377,0.218182,0.114754,0.257377,0.301639,0.275410,0.183333,0.290654,0.310280,0.326168,0.332710,0.384685,0.341121,0.337383,0.304673,0.302804,0.227928,0.139252,0.199065,0.302804,0.221495,0.000000,0.372897,0.366355,0.373832,0.373832,0.390991,0.301869,0.365421,0.357009,0.299065,0.220721,0.123364,0.211215,0.290654,0.212150,0.000000,0.545977,0.216521,0.237710,0.060841,0.187761,0.163439,0.288354,0.200241,0.272711,0.035794,0.083644,0.503466,0.555620,0.237759,Real
0.693381,0.873641,0.900423,0.901574,0.838544,0.636702,0.843542,0.834671,0.753005,0.803424,0.630032,0.784425,0.806433,0.597393,0.949263,0.767564,0.794515,0.847029,0.589639,0.259924,0.739563,0.742780,0.747486,0.571187,0.252801,0.618690,0.558151,0.687625,0.263247,0.934725,0.482358,0.735846,0.681633,0.653528,0.585211,0.564913,0.588853,0.564303,0.670628,0.752833,0.819382,0.559901,0.615637,0.699343,0.941074,0.766084,0.636191,0.601145,0.501896,0.452009,0.706894,0.525159,0.497528,0.514798,0.683498,0.905899,0.444772,0.552282,0.557903,0.931752,0.269091,0.234545,0.225455,0.307273,0.245614,0.270909,0.209091,0.230909,0.256364,0.240351,0.221818,0.252727,0.240000,0.254545,0.021053,0.260000,0.269091,0.310909,0.220000,0.242105,0.243636,0.250909,0.301818,0.230909,0.245614,0.198182,0.301818,0.310909,0.298182,0.022807,0.323364,0.283178,0.332710,0.348598,0.360909,0.248598,0.293458,0.309346,0.257009,0.208182,0.077570,0.247664,0.244860,0.234579,0.046364,0.372897,0.394393,0.365421,0.379439,0.392727,0.184112,0.319626,0.327103,0.295327,0.211818,0.099065,0.252336,0.233645,0.240187,0.048182,0.647584,0.169581,0.176747,0.102360,0.215268,0.164182,0.173792,0.135668,0.208409,0.122742,0.089707,0.515675,0.559406,0.260043,Real
0.277547,0.687855,0.872102,0.940887,0.928824,0.612211,0.612672,0.845181,0.883413,0.836101,0.525820,0.521982,0.811761,0.838886,0.994420,0.926608,0.766774,0.659041,0.413993,0.202912,0.962946,0.717693,0.447618,0.181381,0.351161,0.950765,0.681969,0.394237,0.207022,0.978815,0.431558,0.536332,0.686231,0.779095,0.854074,0.387035,0.547286,0.762814,0.730201,0.867179,0.637538,0.635578,0.764925,0.814874,0.933836,0.735327,0.626683,0.446935,0.342462,0.213223,0.666231,0.605779,0.531307,0.314422,0.412307,0.755377,0.675578,0.586482,0.535427,0.722386,0.266667,0.251282,0.261538,0.292308,0.234091,0.171795,0.251282,0.258974,0.271795,0.179545,0.192308,0.271795,0.246154,0.241026,0.011364,0.338462,0.376923,0.220513,0.246154,0.265909,0.171795,0.310256,0.379487,0.271795,0.161364,0.169231,0.346154,0.294872,0.305128,0.006818,0.333000,0.348000,0.328000,0.371000,0.407843,0.328000,0.292000,0.230000,0.363000,0.267647,0.178000,0.219000,0.194000,0.209000,0.117647,0.376000,0.338000,0.374000,0.366000,0.403922,0.341000,0.343000,0.249000,0.361000,0.295098,0.198000,0.219000,0.177000,0.215000,0.125490,0.962410,0.190263,0.116962,0.124545,0.292178,0.173904,0.211946,0.178863,0.077260,0.317515,0.075524,0.570911,0.584858,0.169878,Real
