mdf_1,mdf_2,mdf_3,mdf_4,mdf_5,mdf_6,mdf_7,mdf_8,mdf_9,mdf_10,mdf_11,mdf_12,mdf_13,mdf_14,mdf_15,mdf_16,mdf_17,mdf_18,mdf_19,mdf_20,mdf_21,mdf_22,mdf_23,mdf_24,mdf_25,mdf_26,mdf_27,mdf_28,mdf_29,mdf_30,mdf_31,mdf_32,mdf_33,mdf_34,mdf_35,mdf_36,mdf_37,mdf_38,mdf_39,mdf_40,mdf_41,mdf_42,mdf_43,mdf_44,mdf_45,mdf_46,mdf_47,mdf_48,mdf_49,mdf_50,mdf_51,mdf_52,mdf_53,mdf_54,mdf_55,mdf_56,mdf_57,mdf_58,mdf_59,mdf_60,mdf_61,mdf_62,mdf_63,mdf_64,mdf_65,mdf_66,mdf_67,mdf_68,mdf_69,mdf_70,mdf_71,mdf_72,mdf_73,mdf_74,mdf_75,mdf_76,mdf_77,mdf_78,mdf_79,mdf_80,mdf_81,mdf_82,mdf_83,mdf_84,mdf_85,mdf_86,mdf_87,mdf_88,mdf_89,mdf_90,mdf_91,mdf_92,mdf_93,mdf_94,mdf_95,mdf_96,mdf_97,mdf_98,mdf_99,mdf_100,mdf_101,mdf_102,mdf_103,mdf_104,mdf_105,mdf_106,mdf_107,mdf_108,mdf_109,mdf_110,mdf_111,mdf_112,mdf_113,mdf_114,mdf_115,mdf_116,mdf_117,mdf_118,mdf_119,mdf_120,centroid_1,trisurface_1,trisurface_2,trisurface_3,length,sixfold_1,sixfold_2,sixfold_3,sixfold_4,sixfold_5,sixfold_6,bestfit_1,bestfit_2,bestfit_3,target
0.867782,0.958841,0.973639,0.984927,0.974899,0.900544,0.940395,0.922844,0.922775,0.757213,0.901507,0.904673,0.896070,0.851951,0.737555,0.726134,0.973639,0.910868,0.928144,0.676586,0.883337,0.908046,0.807351,0.676853,0.497732,0.800881,0.846376,0.764540,0.592126,0.529849,0.649459,0.544730,0.619527,0.501081,0.619104,0.462365,0.433108,0.391081,0.523108,0.598768,0.304595,0.272432,0.525203,0.629257,0.748741,0.950878,0.942568,0.900811,0.884459,0.760996,0.677568,0.716149,0.674054,0.704595,0.594197,0.509054,0.595338,0.693851,0.745270,0.769608,0.227586,0.231034,0.244828,0.258621,0.354545,0.179310,0.248276,0.241379,0.258621,0.269697,0.144828,0.213793,0.244828,0.244828,0.239394,0.275862,0.265517,0.296552,0.437931,0.357576,0.248276,0.251724,0.196552,0.206897,0.284848,0.210345,0.272414,0.355172,0.310345,0.263636,0.260000,0.321000,0.379000,0.307000,0.360784,0.264000,0.353000,0.381000,0.295000,0.267647,0.350000,0.348000,0.262000,0.196000,0.149020,0.413000,0.397000,0.396000,0.397000,0.362745,0.345000,0.359000,0.353000,0.162000,0.342157,0.280000,0.379000,0.274000,0.219000,0.134314,0.609188,0.509184,0.467228,0.146666,0.408840,0.220584,0.836414,0.353225,0.619664,0.189446,0.094941,0.494921,0.523505,0.520588,Fake
0.716647,0.901051,0.906160,0.890399,0.978498,0.649026,0.874735,0.841045,0.470262,0.711948,0.547619,0.838876,0.738818,0.826730,0.989868,0.975805,0.946115,0.855504,0.606613,0.354484,0.920667,0.829381,0.761423,0.253277,0.092380,0.798487,0.776123,0.644785,0.832177,0.975931,0.561995,0.699942,0.656479,0.851223,0.757817,0.380198,0.531575,0.532104,0.710868,0.796340,0.536051,0.500385,0.498941,0.700039,0.845441,0.969484,0.903350,0.770408,0.627310,0.440039,0.714767,0.540239,0.537832,0.424047,0.507162,0.621101,0.507509,0.501300,0.441038,0.634759,0.171795,0.100000,0.125641,0.312821,0.309756,0.235897,0.100000,0.125641,0.389744,0.278049,0.212821,0.100000,0.192308,0.082051,0.007317,0.269231,0.384615,0.384615,0.397436,0.380488,0.241026,0.274359,0.258974,0.353846,0.331707,0.279487,0.317949,0.292308,0.094872,0.004878,0.176415,0.254717,0.340566,0.345283,0.350459,0.227358,0.300943,0.356604,0.350000,0.227523,0.234906,0.266038,0.322642,0.289623,0.168807,0.400943,0.377358,0.374528,0.373585,0.354128,0.343396,0.383962,0.346226,0.332075,0.280734,0.073585,0.206604,0.320755,0.323585,0.145872,0.786566,0.415542,0.498386,0.216091,0.318629,0.166015,0.690116,0.311292,0.624732,0.338571,0.155529,0.537762,0.576787,0.477537,Fake
0.922041,0.939755,0.958939,0.982694,0.912245,0.895755,0.923918,0.890939,0.785796,0.495918,0.824327,0.877061,0.832980,0.708327,0.485034,0.987102,0.967429,0.938776,0.947347,0.809320,0.925878,0.931020,0.870449,0.728082,0.597959,0.663510,0.863673,0.815510,0.612408,0.422449,0.731372,0.670859,0.681696,0.603069,0.542322,0.553235,0.515425,0.424933,0.500712,0.656566,0.466303,0.438696,0.488530,0.479592,0.735025,0.917576,0.958709,0.976270,0.953963,0.761882,0.552761,0.696092,0.620471,0.773612,0.646856,0.431894,0.568581,0.579181,0.629331,0.701824,0.232000,0.244000,0.240000,0.272000,0.383333,0.264000,0.268000,0.272000,0.300000,0.343333,0.204000,0.224000,0.264000,0.332000,0.283333,0.244000,0.244000,0.340000,0.384000,0.383333,0.264000,0.228000,0.240000,0.272000,0.360000,0.236000,0.224000,0.340000,0.316000,0.346667,0.275510,0.281633,0.360204,0.297959,0.342424,0.305102,0.336735,0.374490,0.332653,0.224242,0.325510,0.328571,0.297959,0.319388,0.161616,0.416327,0.402041,0.400000,0.389796,0.359596,0.358163,0.385714,0.343878,0.316327,0.259596,0.271429,0.334694,0.275510,0.340816,0.132323,0.524437,0.305036,0.268369,0.190253,0.464420,0.344944,0.264165,0.343821,0.175869,0.237158,0.138910,0.489096,0.514384,0.614072,Fake
0.244981,0.772607,0.939222,0.970428,0.874968,0.208716,0.704825,0.910350,0.952685,0.823865,0.563424,0.614786,0.877899,0.910195,0.784047,0.967082,0.946770,0.949883,0.885447,0.639689,0.932996,0.897276,0.920389,0.753696,0.618093,0.870195,0.845992,0.883113,0.696031,0.581518,0.522572,0.449004,0.516720,0.697218,0.600594,0.392537,0.337285,0.346025,0.555252,0.611461,0.544688,0.198966,0.446496,0.492172,0.751431,0.835309,0.936085,0.910853,0.852257,0.668695,0.704894,0.793206,0.694558,0.656559,0.621676,0.721766,0.680727,0.681487,0.583827,0.679273,0.284000,0.304000,0.264000,0.276000,0.310000,0.228000,0.304000,0.228000,0.260000,0.293333,0.120000,0.272000,0.252000,0.280000,0.246667,0.208000,0.252000,0.324000,0.380000,0.366667,0.268000,0.248000,0.284000,0.300000,0.326667,0.128000,0.264000,0.320000,0.328000,0.243333,0.304902,0.274510,0.355882,0.350000,0.348598,0.269608,0.343137,0.382353,0.349020,0.231776,0.208824,0.361765,0.296078,0.321569,0.158879,0.355882,0.400000,0.393137,0.393137,0.362617,0.328431,0.391176,0.382353,0.401961,0.280374,0.192157,0.401961,0.298039,0.316667,0.130841,0.780709,0.297294,0.406637,0.233189,0.489438,0.133362,0.571150,0.285845,0.611298,0.278331,0.187261,0.517687,0.517563,0.445086,Fake
0.465439,0.960773,0.971762,0.988950,0.871087,0.650706,0.932781,0.950215,0.957950,0.811620,0.508349,0.829405,0.908901,0.905893,0.800630,0.904481,0.978699,0.908103,0.865746,0.466168,0.947882,0.915777,0.810190,0.699632,0.521119,0.879128,0.867526,0.754144,0.596562,0.506089,0.605494,0.619444,0.744074,0.780000,0.631786,0.400802,0.436235,0.389691,0.633395,0.651964,0.397531,0.253765,0.619444,0.468210,0.783274,0.873827,0.913642,0.836111,0.788704,0.633274,0.654136,0.774938,0.542716,0.608827,0.561667,0.557654,0.598642,0.733025,0.449198,0.765417,0.286667,0.260000,0.246667,0.290000,0.312903,0.206667,0.233333,0.210000,0.250000,0.287097,0.183333,0.320000,0.250000,0.283333,0.180645,0.306667,0.280000,0.343333,0.410000,0.354839,0.206667,0.250000,0.306667,0.343333,0.216129,0.173333,0.290000,0.290000,0.276667,0.232258,0.304630,0.370370,0.375000,0.340741,0.350000,0.313889,0.313889,0.336111,0.342593,0.250000,0.298148,0.353704,0.231481,0.347222,0.149107,0.380556,0.380556,0.399074,0.391667,0.367857,0.326852,0.357407,0.359259,0.375000,0.298214,0.255556,0.348148,0.209259,0.381481,0.118750,0.915249,0.436722,0.571160,0.201547,0.440423,0.245291,0.697185,0.554025,0.582029,0.315838,0.110432,0.510930,0.528979,0.515844,Fake
0.737817,0.893437,0.918648,0.949383,0.934273,0.607992,0.859064,0.859259,0.811306,0.604323,0.727550,0.828395,0.823847,0.639506,0.537970,0.755101,0.992398,0.921248,0.868551,0.930576,0.630539,0.901429,0.845744,0.775049,0.731140,0.737817,0.826966,0.804094,0.706108,0.638784,0.569981,0.658480,0.546979,0.679727,0.643478,0.419038,0.490188,0.389604,0.536192,0.418229,0.509877,0.372580,0.298311,0.357310,0.508728,0.952891,0.940481,0.935543,0.963288,0.836715,0.650162,0.556660,0.778168,0.717414,0.622093,0.605913,0.466407,0.629500,0.545419,0.683800,0.270370,0.244444,0.255556,0.274074,0.303571,0.314815,0.259259,0.318519,0.274074,0.335714,0.229630,0.262963,0.259259,0.325926,0.296429,0.277778,0.262963,0.288889,0.459259,0.371429,0.296296,0.292593,0.322222,0.344444,0.332143,0.192593,0.255556,0.274074,0.333333,0.292857,0.303509,0.349123,0.339474,0.302632,0.349565,0.339474,0.349123,0.327193,0.323684,0.377391,0.268421,0.347368,0.361404,0.340351,0.256522,0.402632,0.394737,0.404386,0.402632,0.373043,0.346491,0.307018,0.348246,0.361404,0.412174,0.216667,0.345614,0.364912,0.349123,0.241739,0.523536,0.570877,0.482612,0.291111,0.521406,0.345965,0.838050,0.302529,0.709456,0.292578,0.284120,0.507342,0.509684,0.587812,Fake
0.893574,0.983328,0.964525,0.856257,0.654314,0.905690,0.952845,0.862072,0.711641,0.583524,0.943685,0.916449,0.808326,0.641272,0.524053,0.400359,0.989241,0.964961,0.970437,0.864484,0.482068,0.968741,0.862412,0.838470,0.779006,0.703160,0.776437,0.787196,0.790491,0.745497,0.782841,0.695891,0.652488,0.634452,0.486375,0.794078,0.431906,0.274257,0.516107,0.425223,0.887828,0.331211,0.572242,0.396219,0.617141,0.504099,0.869358,0.941551,0.967255,0.858538,0.647521,0.698785,0.623698,0.871238,0.654064,0.733748,0.512924,0.780189,0.684848,0.780878,0.102632,0.100000,0.131579,0.365789,0.368293,0.076316,0.100000,0.155263,0.284211,0.270732,0.065789,0.126316,0.278947,0.284211,0.253659,0.192105,0.252632,0.252632,0.363158,0.324390,0.126316,0.231579,0.418421,0.257895,0.300000,0.068421,0.239474,0.315789,0.315789,0.351220,0.131481,0.368519,0.396296,0.373148,0.382143,0.111111,0.336111,0.347222,0.327778,0.301786,0.063889,0.375000,0.213889,0.391667,0.178571,0.245370,0.425000,0.404630,0.412963,0.358929,0.152778,0.383333,0.360185,0.383333,0.355357,0.031481,0.344444,0.248148,0.375000,0.197321,0.846411,0.360094,0.635503,0.287005,0.333937,0.249934,0.441685,0.498596,0.861801,0.205927,0.419276,0.467563,0.455176,0.509364,Real
0.609197,0.979464,0.949876,0.855059,0.720717,0.675305,0.937823,0.867422,0.686220,0.539060,0.839696,0.878336,0.843731,0.607490,0.490037,0.987534,0.965342,0.968239,0.955928,0.863780,0.965342,0.929754,0.852059,0.830643,0.776210,0.583385,0.833126,0.798314,0.768156,0.716806,0.762525,0.734028,0.697155,0.660436,0.586488,0.724733,0.544099,0.392370,0.480159,0.476254,0.836117,0.420510,0.533272,0.315050,0.700050,0.524131,0.894132,0.975691,0.969920,0.827024,0.596497,0.652418,0.659262,0.843420,0.585196,0.720596,0.500077,0.744089,0.637761,0.760258,0.111111,0.100000,0.186111,0.463889,0.407500,0.116667,0.100000,0.155556,0.277778,0.180000,0.102778,0.200000,0.258333,0.238889,0.180000,0.100000,0.100000,0.100000,0.266667,0.325000,0.088889,0.100000,0.247222,0.322222,0.340000,0.308333,0.141667,0.277778,0.319444,0.382500,0.157944,0.362617,0.382243,0.398131,0.203636,0.169159,0.259813,0.285981,0.353271,0.230909,0.095327,0.244860,0.169159,0.370093,0.113636,0.297196,0.428972,0.402804,0.396262,0.357273,0.198131,0.257944,0.266355,0.382243,0.157273,0.035514,0.222430,0.159813,0.377570,0.120909,0.808286,0.400800,0.695882,0.354031,0.348232,0.284988,0.482239,0.524737,0.946583,0.264625,0.470993,0.482265,0.462920,0.557474,Real
0.611207,0.975526,0.965919,0.960820,0.762724,0.595696,0.895824,0.805550,0.613300,0.589811,0.829809,0.797821,0.735777,0.543098,0.533932,0.984382,0.964577,0.962108,0.927598,0.705859,0.956634,0.927222,0.825837,0.795298,0.678487,0.727941,0.766638,0.789878,0.755528,0.626554,0.790538,0.725037,0.701088,0.672178,0.540029,0.605131,0.525763,0.390708,0.571634,0.593692,0.572328,0.422818,0.281363,0.443301,0.834894,0.759654,0.926552,0.963569,0.878547,0.721651,0.489119,0.549445,0.840996,0.710742,0.636757,0.425539,0.513548,0.629507,0.601077,0.821517,0.252941,0.247059,0.264706,0.320588,0.402703,0.279412,0.232353,0.276471,0.220588,0.210811,0.170588,0.258824,0.302941,0.208824,0.191892,0.267647,0.247059,0.394118,0.385294,0.335135,0.220588,0.261765,0.338235,0.347059,0.375676,0.150000,0.261765,0.405882,0.367647,0.370270,0.275229,0.334862,0.386239,0.369725,0.369912,0.250459,0.266972,0.246789,0.333028,0.250442,0.254128,0.262385,0.256881,0.373394,0.115044,0.406422,0.410092,0.397248,0.382569,0.377876,0.327523,0.318349,0.229358,0.365138,0.310619,0.181651,0.208257,0.245872,0.362385,0.094690,0.572967,0.510350,0.696748,0.264535,0.382068,0.273480,0.686421,0.559921,0.902821,0.202403,0.336817,0.476640,0.506019,0.572073,Real
0.774499,0.952700,0.925272,0.933297,0.955785,0.758110,0.924890,0.902131,0.863621,0.676072,0.826724,0.890837,0.850968,0.757940,0.553898,0.598930,0.946247,0.944081,0.851562,0.536403,0.523692,0.892366,0.745075,0.733398,0.454746,0.805834,0.806810,0.705885,0.594684,0.277593,0.754604,0.646931,0.573615,0.565004,0.577557,0.461935,0.493862,0.445823,0.476300,0.591967,0.367050,0.317178,0.401364,0.392242,0.861822,0.948338,0.970631,0.898892,0.808355,0.661035,0.741986,0.916240,0.707033,0.748082,0.570393,0.395737,0.679113,0.598423,0.589045,0.820704,0.286957,0.254348,0.215217,0.241304,0.348936,0.254348,0.284783,0.206522,0.243478,0.370213,0.126087,0.278261,0.230435,0.289130,0.272340,0.289130,0.232609,0.393478,0.393478,0.380851,0.221739,0.258696,0.280435,0.278261,0.285106,0.119565,0.308696,0.300000,0.228261,0.400000,0.347059,0.356863,0.364706,0.338235,0.389524,0.364706,0.378431,0.382353,0.306863,0.262857,0.371569,0.370588,0.345098,0.360784,0.100000,0.420588,0.387255,0.383333,0.372549,0.371429,0.366667,0.399020,0.360784,0.341176,0.338095,0.321569,0.370588,0.376471,0.383333,0.090476,0.721142,0.592890,0.335192,0.138979,0.252979,0.408529,0.786857,0.153590,0.637483,0.170595,0.108576,0.477636,0.551783,0.510725,Real
0.725105,0.919887,0.883558,0.762086,0.882946,0.747974,0.876176,0.821248,0.579679,0.522721,0.799609,0.835830,0.749059,0.463815,0.902942,0.651469,0.927594,0.907186,0.892568,0.613902,0.663555,0.877081,0.778116,0.690874,0.208071,0.736214,0.804856,0.706904,0.575481,0.829098,0.589716,0.776391,0.614063,0.569456,0.610613,0.308090,0.639773,0.442520,0.629159,0.504754,0.408778,0.472856,0.567448,0.550308,0.835376,0.894578,0.972246,0.942628,0.829855,0.680294,0.792850,0.728629,0.670826,0.748422,0.555624,0.493510,0.511259,0.671902,0.637335,0.809117,0.200000,0.100000,0.116327,0.306122,0.329630,0.142857,0.100000,0.148980,0.318367,0.298148,0.136735,0.100000,0.167347,0.273469,0.083333,0.320408,0.277551,0.291837,0.373469,0.383333,0.208163,0.226531,0.361224,0.273469,0.409259,0.189796,0.318367,0.328571,0.244898,0.081481,0.167857,0.216964,0.366071,0.372321,0.370085,0.308929,0.240179,0.359821,0.267857,0.283761,0.263393,0.286607,0.300000,0.316964,0.109402,0.403571,0.410714,0.379464,0.374107,0.354701,0.346429,0.375000,0.356250,0.292857,0.364957,0.071429,0.283036,0.303571,0.313393,0.104274,0.517666,0.122319,0.185316,0.125908,0.258220,0.141061,0.101328,0.181785,0.187645,0.157918,0.094415,0.494815,0.540708,0.523675,Real
0.831874,0.988183,0.968541,0.809388,0.835660,0.815078,0.948299,0.875862,0.659317,0.549401,0.922366,0.915472,0.800525,0.594595,0.580339,0.428165,0.989496,0.945563,0.931229,0.831799,0.419357,0.920177,0.857370,0.764526,0.629195,0.698764,0.834118,0.776945,0.579166,0.595387,0.758204,0.605138,0.631477,0.579825,0.623876,0.739853,0.446729,0.450561,0.435125,0.408745,0.786971,0.287943,0.464486,0.494225,0.591097,0.567411,0.953692,0.980840,0.934585,0.789680,0.730570,0.731703,0.759121,0.765598,0.540922,0.739799,0.608592,0.662403,0.661431,0.709422,0.171053,0.100000,0.113158,0.352632,0.323810,0.186842,0.100000,0.136842,0.265789,0.345238,0.065789,0.100000,0.239474,0.313158,0.223810,0.305263,0.268421,0.263158,0.286842,0.361905,0.250000,0.239474,0.310526,0.276316,0.352381,0.084211,0.239474,0.428947,0.250000,0.269048,0.105208,0.329167,0.371875,0.408333,0.390816,0.090625,0.358333,0.365625,0.365625,0.341837,0.088542,0.415625,0.321875,0.327083,0.171429,0.240625,0.406250,0.397917,0.386458,0.361224,0.166667,0.386458,0.353125,0.363542,0.393878,0.062500,0.412500,0.311458,0.348958,0.231633,0.636798,0.194333,0.308387,0.155473,0.288768,0.224641,0.167874,0.346141,0.249525,0.173469,0.128996,0.478880,0.477202,0.526437,Real
0.654304,0.794550,0.986339,0.840470,0.778612,0.409854,0.577710,0.955882,0.655781,0.556179,1.000000,0.609753,0.920019,0.525123,0.639616,0.621540,0.822736,0.973544,0.892265,0.642946,0.378352,0.740557,0.909963,0.795704,0.522622,1.000000,0.698926,0.827386,0.592633,0.635242,0.614683,0.814576,0.977904,0.670813,0.478131,0.742801,0.521062,0.432644,0.491518,0.669617,0.835959,0.466287,0.560050,0.351283,0.893029,0.529366,0.955274,0.946971,0.851675,0.673888,0.733927,0.664326,0.469815,0.774840,0.701715,0.819850,0.546864,0.600392,0.498824,0.906874,0.293750,0.214583,0.100000,0.245833,0.400000,0.354167,0.175000,0.100000,0.106250,0.228302,0.000000,0.187500,0.100000,0.247917,0.235849,0.339583,0.245833,0.266667,0.347917,0.390566,0.358333,0.260417,0.214583,0.270833,0.409434,0.000000,0.227083,0.279167,0.262500,0.188679,0.096522,0.317391,0.397391,0.361739,0.309244,0.060000,0.137391,0.263478,0.356522,0.190756,0.072174,0.113043,0.201739,0.353043,0.073950,0.174783,0.426957,0.384348,0.380870,0.343697,0.073913,0.129565,0.278261,0.394783,0.190756,0.053043,0.106957,0.211304,0.376522,0.068067,0.542192,0.362107,0.810579,0.087988,0.272177,0.305750,0.417795,0.844949,0.767376,0.111363,0.058977,0.476548,0.491463,0.515242,Real
0.584784,0.895743,0.991144,0.712690,0.498771,0.232867,0.866006,0.961357,0.568280,0.569881,0.983043,0.826306,0.913757,0.441481,0.466403,0.798531,0.936198,0.963218,0.950991,0.773832,0.444349,0.837929,0.869276,0.799940,0.777292,0.988578,0.763862,0.822532,0.704237,0.637986,0.697987,0.720855,0.953517,0.966969,0.608616,0.757324,0.554753,0.440863,0.628238,0.571627,0.914807,0.458350,0.621463,0.500548,0.739206,0.450628,0.695795,0.889797,0.918892,0.744147,0.623157,0.570048,0.463631,0.737545,0.607849,0.852880,0.464926,0.650209,0.529195,0.781904,0.371053,0.150000,0.100000,0.431579,0.359524,0.368421,0.171053,0.100000,0.276316,0.202381,0.010526,0.163158,0.128947,0.292105,0.192857,0.423684,0.255263,0.257895,0.286842,0.354762,0.297368,0.273684,0.257895,0.360526,0.197619,0.007895,0.239474,0.326316,0.307895,0.300000,0.093269,0.343269,0.378846,0.413462,0.362963,0.057692,0.350000,0.375962,0.328846,0.226852,0.021154,0.350962,0.241346,0.364423,0.151852,0.093269,0.443269,0.413462,0.390385,0.346296,0.057692,0.386538,0.367308,0.375962,0.291667,0.021154,0.303846,0.245192,0.350000,0.161111,0.692751,0.197636,0.840659,0.416077,0.318032,0.199695,0.194315,0.896552,0.773563,0.521224,0.304405,0.506581,0.453609,0.546946,Real
0.637934,0.819810,0.987951,0.871630,0.817029,0.326761,0.632457,0.955553,0.705890,0.461641,0.829036,0.850270,0.915361,0.524267,0.884058,0.733527,0.885912,0.964274,0.863836,0.611059,0.465074,0.694852,0.904744,0.747767,0.318526,0.896992,0.853261,0.823054,0.486139,0.871810,0.622916,0.798869,0.962128,0.880938,0.507769,0.721366,0.574654,0.519062,0.689820,0.587578,0.872895,0.458442,0.598534,0.459321,0.796419,0.577210,0.972350,0.930708,0.838165,0.642878,0.748178,0.626896,0.482740,0.643402,0.599568,0.872895,0.505865,0.579933,0.443192,0.781983,0.286047,0.188372,0.100000,0.195349,0.367391,0.376744,0.179070,0.100000,0.139535,0.291304,0.113953,0.086047,0.104651,0.286047,0.045652,0.355814,0.274419,0.323256,0.360465,0.382609,0.367442,0.279070,0.276744,0.293023,0.391304,0.106977,0.230233,0.320930,0.209302,0.043478,0.102727,0.302727,0.388182,0.410000,0.338053,0.078182,0.153636,0.289091,0.418182,0.246018,0.076364,0.134545,0.232727,0.338182,0.118584,0.177273,0.406364,0.383636,0.377273,0.338053,0.103636,0.146364,0.300000,0.344545,0.271681,0.072727,0.128182,0.225455,0.400000,0.117699,0.621119,0.153251,0.181702,0.110799,0.295700,0.175692,0.128975,0.215040,0.149695,0.125906,0.094960,0.494637,0.501828,0.567590,Real
0.971187,0.993165,0.939694,0.850241,0.634334,0.945591,0.969981,0.830809,0.364246,0.261914,0.928303,0.920866,0.727687,0.344144,0.870732,0.602586,0.933262,0.942911,0.953900,0.846091,0.557625,0.882136,0.825650,0.723265,0.447467,0.528612,0.842536,0.779282,0.564594,0.920325,0.886458,0.828048,0.872742,0.811321,0.522824,0.697846,0.544226,0.592734,0.609193,0.687943,0.816740,0.399906,0.520206,0.321758,0.589104,0.540345,0.825505,0.937709,0.968219,0.793101,0.358022,0.518333,0.377894,0.503881,0.671825,0.558009,0.369463,0.411281,0.311655,0.643262,0.250000,0.250000,0.335714,0.417857,0.373333,0.282143,0.200000,0.375000,0.353571,0.296667,0.264286,0.303571,0.275000,0.321429,0.050000,0.353571,0.289286,0.296429,0.425000,0.346667,0.246429,0.321429,0.307143,0.360714,0.460000,0.250000,0.267857,0.325000,0.339286,0.066667,0.351887,0.390566,0.393396,0.416981,0.357273,0.335849,0.388679,0.416038,0.381132,0.238182,0.214151,0.386792,0.305660,0.369811,0.196364,0.425472,0.420755,0.408491,0.396226,0.387273,0.293396,0.426415,0.378302,0.404717,0.242727,0.212264,0.350000,0.312264,0.391509,0.222727,0.842774,0.187603,0.237609,0.234875,0.461958,0.341507,0.109486,0.359519,0.137381,0.336328,0.121015,0.469680,0.473887,0.635165,Real
0.973844,0.990248,0.957311,0.863795,0.661166,0.953694,0.969904,0.798114,0.537200,0.287410,0.928313,0.929992,0.757040,0.365539,0.604261,0.440584,0.780806,0.942134,0.935740,0.874943,0.431090,0.725200,0.889563,0.809287,0.621609,0.299083,0.663330,0.845260,0.762594,0.821033,0.894024,0.786650,0.785760,0.653083,0.425837,0.712969,0.617546,0.380674,0.486205,0.653723,0.802797,0.413032,0.712778,0.275079,0.535149,0.564654,0.829752,0.956707,0.964526,0.858974,0.329307,0.539924,0.405086,0.649332,0.771684,0.539097,0.351558,0.690464,0.474253,0.687278,0.246429,0.225000,0.360714,0.425000,0.378125,0.342857,0.207143,0.378571,0.303571,0.303125,0.260714,0.292857,0.292857,0.332143,0.162500,0.350000,0.300000,0.260714,0.378571,0.365625,0.271429,0.278571,0.250000,0.285714,0.365625,0.225000,0.278571,0.339286,0.264286,0.206250,0.377273,0.390909,0.395455,0.408182,0.362281,0.325455,0.361818,0.424545,0.358182,0.213158,0.213636,0.415455,0.210000,0.393636,0.222807,0.417273,0.420000,0.409091,0.395455,0.373684,0.323636,0.413636,0.388182,0.396364,0.244737,0.203636,0.407273,0.192727,0.372727,0.202632,1.000000,0.259957,0.260908,0.225931,0.473656,0.430504,0.174641,0.333652,0.180280,0.239917,0.197654,0.458258,0.470861,0.582558,Real
0.833735,0.980605,0.988028,0.899612,0.702540,0.810460,0.957464,0.940075,0.381220,0.353055,0.883694,0.921215,0.907170,0.335407,0.786692,0.632491,0.950441,0.945225,0.919810,0.775632,0.602595,0.860487,0.885032,0.790463,0.529494,0.652622,0.791667,0.844569,0.748395,0.901978,0.821151,0.836588,0.865747,0.744293,0.529201,0.634846,0.597506,0.611228,0.536680,0.603352,0.638607,0.375643,0.533184,0.281238,0.604108,0.633725,0.865747,0.963122,0.926837,0.736849,0.339689,0.533514,0.473941,0.631944,0.622063,0.519923,0.308022,0.450917,0.425716,0.644176,0.271429,0.260714,0.250000,0.417857,0.375000,0.260714,0.250000,0.239286,0.335714,0.284375,0.192857,0.253571,0.239286,0.357143,0.081250,0.314286,0.303571,0.267857,0.335714,0.371875,0.232143,0.332143,0.278571,0.367857,0.381250,0.210714,0.278571,0.325000,0.307143,0.093750,0.326415,0.389623,0.389623,0.416981,0.372072,0.315094,0.342453,0.348113,0.365094,0.263063,0.234906,0.335849,0.324528,0.382075,0.199099,0.401887,0.420755,0.402830,0.386792,0.375676,0.330189,0.338679,0.329245,0.392453,0.281081,0.193396,0.323585,0.300000,0.385849,0.218018,0.739028,0.215447,0.339829,0.260941,0.455789,0.299860,0.159282,0.480294,0.219954,0.295435,0.213746,0.472789,0.489795,0.630396,Real
0.534054,0.978515,0.964760,0.835657,0.934353,0.637687,0.942611,0.924208,0.702523,0.750543,0.942468,0.895798,0.863736,0.562702,0.958575,0.709353,0.853538,0.944223,0.949013,0.297628,0.751423,0.802362,0.897126,0.916003,0.281103,0.811136,0.764466,0.835563,0.731740,0.958348,0.620948,0.756825,0.803791,0.796730,0.563567,0.517630,0.487014,0.419005,0.669573,0.680624,0.463555,0.305687,0.289100,0.551327,0.738462,0.851469,0.883839,0.791469,0.726256,0.591129,0.756256,0.735450,0.672607,0.529810,0.726637,0.546209,0.485545,0.303697,0.402701,0.755441,0.183333,0.100000,0.100000,0.261905,0.272727,0.140476,0.100000,0.100000,0.226190,0.240909,0.035714,0.100000,0.161905,0.226190,0.027273,0.285714,0.354762,0.292857,0.250000,0.370455,0.195238,0.233333,0.354762,0.261905,0.227273,0.071429,0.250000,0.290476,0.373810,0.025000,0.154000,0.342000,0.394000,0.394000,0.344660,0.163000,0.341000,0.363000,0.345000,0.201942,0.212000,0.382000,0.372000,0.353000,0.160194,0.324000,0.375000,0.392000,0.371000,0.332039,0.233000,0.427000,0.372000,0.341000,0.216505,0.116000,0.376000,0.362000,0.393000,0.143689,0.917048,0.294463,0.614496,0.273527,0.273562,0.297478,0.288413,0.634731,0.587575,0.262469,0.280169,0.491222,0.543203,0.513663,Real
